source_name,master_name,plant_count,year,urls,
Iran Power Plant Investment Company,,1,,https://financialtribune.com/articles/energy/14672/new-power-plants-will-add-900-mw-to-natl-grid,
Iran Power Plant Investment Company,,1,,http://www.sanainvest.com/en/aliabad-power-plant-golestan/,
Iran Water and Power Resources Development Company,,1,,http://en.iwpco.ir/Karun4/default.aspx,
Iran Water and Power Resources Development Company,,1,,http://en.iwpco.ir/Siahbishe/default.aspx,
Iran Water and Power Resources Development Company,,1,,http://en.iwpco.ir/Gotvand/default.aspx#,
Iran Water and Power Resources Development Company,,1,,http://en.iwpco.ir/Lists/News/DispForm.aspx?ID=149,
Iraq Business News,,1,,http://www.iraq-businessnews.com/tag/adhaim-dam/,
Iraq Business News,,1,,http://www.iraq-businessnews.com/2011/11/24/iraq-signs-349m-power-deal-with-greeces-metka/,
Iraq Business News,,1,,http://www.iraq-businessnews.com/tag/taji/,
Iraq Business News,,1,,http://www.iraq-businessnews.com/2012/04/24/siemens-wins-al-mussaib-power-plant-contract/,
Iraq Coalition,,1,,http://www.iraqcoalition.org/pressreleases/20040608_Haditha.html,
Iren Energia,,1,,http://www.irenenergia.it/ChiSiamo/Attivita/Teleriscaldamento/Dove_Siamo/Impianti_Torino.html,
Irish Wind Energy Association,,38,,http://www.iwea.com/windfarmsinireland,
Irkutskenergo,,7,,http://en.irkutskenergo.ru/qa/divisions.html,
Irkutskenergo,,1,,Irkutskenergo Branches,
Irtysh River Basin Development and Construction Authority,,1,,http://www.iwhr.com/zgskyww/ztbd/xjsl/ldjh/webinfo/2010/08/1280908324809709.htm,
Islamabad Chamber of Commerce and Industry,,19,,http://icci.com.pk/data/downloads/63/1293619048_1.pdf,
Israel Electric Corporation,,4,,https://www.iec.co.il/en/ir/documents/stat2010.pdf,
Israel Electric Corporation,,3,,https://www.iec.co.il/international/main.html#!/contents/67,
Israel Electric Corporation,,2,,https://web.archive.org/web/20131204111256/http:/www.israel-electric.co.il/bin/ibp.jsp?ibpDispWhat=zone&ibpDisplay=view&ibpPage=ENGProjects&ibpDispWho=GasTurbines&ibpZone=GasTurbines&,
Israel Electric Corporation,,2,,https://web.archive.org/web/20131204104927/http:/www.israel-electric.co.il/bin/ibp.jsp?ibpDispWhat=zone&ibpDisplay=view&ibpPage=ENGProjects&ibpDispWho=Tzafit&ibpZone=Tzafit&,
Israel Electric Corporation,,1,,https://web.archive.org/web/20131204103107/http:/www.israel-electric.co.il/bin/ibp.jsp?ibpDispWhat=zone&ibpDisplay=view&ibpPage=ENGProjects&ibpDispWho=Hagit&ibpZone=Hagit&,
Israel Electric Corporation,,1,,https://web.archive.org/web/20131204103746/http:/www.israel-electric.co.il/bin/ibp.jsp?ibpDispWhat=zone&ibpDisplay=view&ibpPage=ENGProjects&ibpDispWho=Gezer&ibpZone=Gezer&,
Itochu,,1,,http://www.itochu.co.jp,
J-Power,,2,,http://www.jpower.co.jp/english/news_release/pdf/news140602.pdf,
J-Power,,1,,http://www.jpower.co.jp/english/international/consultation/detail_old/se_as_mongolia01.pdf,
Jaguar Energy Guatemala,,1,,http://jaguarenergy.com.gt/,
Jai Industries ltd,,1,,JAI BALAJI INDUSTRIES LTD,
Jain Solar,,1,,http://www.jains.com/Solar/Renewable%20energy.htm,
Jamaica Energy Partners,,1,,http://www.jamenergy.com/index.php/projects/kingston,
Jamaica Public Service Company,,8,,https://www.jpsco.com/about-jps/how-we-serve-you/,
Janki Corp ltd,,1,,JANKI CORP LTD,
Japan Asia Group,,2,,http://www.japanasiagroup.jp/english/cms/pdf/444/2012-09-06.pdf,
Japan Coal Plant Tracker,,3,,http://sekitan.jp/plant-map/en/v2/table_en,
Japanese Electric Power Information Center,,134,,https://www.jepic.or.jp/en/,
JAPEX,,1,,http://www.japex.co.jp/english/business/innovate/geothermal.html,
Jawahar Ssk ltd,,1,,JAWAHAR SSK LTD,
Jaypee Ltd jccl),,3,,JAYPEE CEMENT CORP LTD (JCCL),
Jeffrey's Bay Wind Farm,,1,,https://jeffreysbaywindfarm.co.za/,
JFE Steel Corporation East Japan Works,,1,,http://www.jfe-steel.co.jp/products/energy/index.html,
JGC Corporation,,1,,http://www.jgc.com/en/DisplayHtml/view/5,
JGC Corporation,,1,,http://www.jgc.com/en/04_media/01_news/2015/release/20150319.html,
Jk Cement ltd,,2,,JK CEMENT LTD,
Jk Cement ltd,,1,,JK LAKSHMI CEMENT  LTD,
Jk Cement ltd,,1,,http://www.jkcement.com/power-plants,
Jsw Steel ltd,,2,,JSW STEEL LTD,
Juwi,,2,,http://www.juwi.co.za/projects/,
Juwi,,1,,http://www.juwi.com,
Juwi,,1,,http://www.juwi.com/Corporate_Publishing,
Juwi,,1,,http://www.juwi.co.za/projects/detail/juwiarticle/artikel/detail//prieska-solar-plant/,
Juwi Shizen Energy Inc,,4,,http://www.shizenenergy.net/en/projects/powerplant.html,
Juwi Solar GmbH,,27,,http://www.juwi.com,
Kamipa,,1,,https://www.kamipa.co.jp/eng/news/394,
Karnataka Power Corporation Limited,,3,,http://karnatakapower.com,
Kazakhmys,,4,,http://kazakhmys.kz/en/map/,
Kenya Electricity Generating Company,,8,,http://www.kengen.co.ke/?q=kengen-download,
Kenya Electricity Generating Company,,4,,http://www.kengen.co.ke/?q=content/geothermal-plants,
Kenya Electricity Generating Company,,2,,http://www.kengen.co.ke/?q=content/thermal-power-plant,
Kenya Electricity Generating Company,,1,,http://www.kengen.co.ke/?q=content/wind,
Kenya Electricity Generating Company,,1,,http://www.kengen.co.ke/?q=content/hydro-power-stations,
KEPCO,,11,,https://home.kepco.co.kr/kepco/EN/C/htmlView/ENCBHP003.do?menuCd=EN030204,
Kesoram Industries ltd,,1,,KESORAM INDUSTRIES LTD,
KEWP,,4,,http://www.ewp.co.kr/eng/main/main.asp,
KHNP,,6,,https://cms.khnp.co.kr/eng/plant-status/,
KHNP,,5,,https://cms.khnp.co.kr/eng/hydroelectric-plants/,
Khobab Wind Farm,,1,,https://khobabwind.co.za/,
Kjs Ahluwalia group,,1,,KJS AHLUWALIA GROUP,
Klaron GmbH,,1,,http://www.klaron.de,
KOMIPO,,2,,http://komipo.en.ec21.com/Anthracite_coal_power_plants--487304_487312.html,
KOMIPO,,1,,http://komipo.en.ec21.com/LNG_combined_cycle_plants--487304_487308.html,
KOMIPO,,1,,http://komipo.en.ec21.com/Coal_fired_power_plants--487304_487306.html,
KOMIPO,,1,,http://komipo.en.ec21.com/Oil_power_plants--487304_487314.html,
KOMIPO,,1,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0ahUKEwjPrsDP8snSAhXpsFQKHTeuByIQFgg5MAQ&url=https%3A%2F%2Fhome.komipo.co.kr%2Fkom_eng%2Finclude%2Fdownload.asp%3Ffilename%3D1207-KOMIPO.pdf%26folder%3DPress_Center&usg=AFQjCNEsTcrQQd0pG07fJVoB6d8LIJBfXw&sig2=Np6wWndtv8Ld9GS1eiMN9A&bvm=bv.149093890 d.cGc&cad=rja,
KOMIPO,,1,,https://home.komipo.co.kr/kom_eng/subpage/contents.asp?cd_cn=IL0X&cd_tp=MI5M&cd_ln=RR8E&cd_fl=F4QX&cd_sb=99B3&cd_mu=TSRD&cd_tb=ZL5O&cd_te=D14&cd_ta=&cd_tn=06&cd_tt=&cd_ya=&cd_mn=&cd_dy=,
Konark Gujarat Private Limited,,1,,http://www.konarkgroup.co.in,
Korea Herald,,1,,http://www.koreaherald.com/view.php?ud=20160816000350,
Korea Water Resources Corporation,,1,,http://english.kwater.or.kr/eng/busi/project03Page.do?s_mid=1192,
Korea Water Resources Corporation,,1,,http://english.kwater.or.kr/web/eng/download/2013_annual.pdf,
KOSEP,,4,,https://www.kosep.co.kr/kosep/hw/en/ov/ovhw18/main.do?menuCd=EN02030102,
Koukamma Municipality,,1,,http://www.koukammamunicipality.gov.za/tsitsikamma-community-wind-farm/,
Kranti Ssk ltd,,1,,KRANTI SSK LTD,
Krumbach Photovoltaik GmbH,,1,,http://www.cs-solarservice.com,
KSP,,5,,https://www.kospo.co.kr/english/?mn=sub&mcode=01030100,
Kumbhi Ssk ltd,,1,,KUMBHI KASARI SSK LTD,
Kuzbassenergo,,12,,http://sibgenco.ru/about/activity/electric-power-generation/,
KWP,,1,,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0603,
KWP,,1,,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0602,
KWP,,1,,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0606,
KWP,,1,,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0605,
KWP,,1,,https://www.iwest.co.kr/eng/sub.asp?mid=1280&act=abou0604,
KWP,,1,,http://www.westernpower.co.kr/english/power/generation.asp,
Kyocera Solar,,5,,http://www.kyocera.co.jp/solar/es/,
Lahmeyer India,,1,,http://www.lahmeyer.in/30-mw-lae-diesel-power-plant-papua-new-guinea/,
Lahore Daily Times,,1,,https://dailytimes.com.pk/10090/366mw-hydropower-plant-in-kp-to-start-working-in-july/,
Lahore Tribune,,1,,https://tribune.com.pk/story/483543/alternative-energy-in-jhimpir-lies-the-future-of-wind-farming/,
Lake Turkana Wind Power,,1,,http://ltwp.co.ke/,
Lancosola,,7,,http://www.lancosolar.com/pdfs/rajasthan-pv-project-details.pdf,
Lancosola,,2,,http://www.lancosolar.com,
Lancosola,,1,,http://www.lancogroup.com,
Lao Energy,,1,,http://www.laoenergy.la/pageMenu.php?id_menu=47,
Large Dam Database in Greece,,1,,http://users.itia.ntua.gr/nikos/dams/list%20of%20dams/Perdikas%20Dam/perdikas%20dam.htm,
Large Dam Database in Greece,,1,,http://users.itia.ntua.gr/nikos/dams/list%20of%20dams/r_Aliakmonas/aliakmonas%20dams.htm,
Large Dam Safety Supervision Center,,9,,http://www.dam.com.cn/damView/list.jsp,
Large Dam Safety Supervision Center,,1,,http://www.dam.com.cn/damView/view.jsp?id=1102,
Large Dam Safety Supervision Center,,1,,http://www.dam.com.cn/damView/view.jsp?id=1161,
Large Dam Safety Supervision Center,,1,,http://www.dam.com.cn/damView/view.jsp?id=1432,
Large Dam Safety Supervision Center,,1,,http://www.dam.com.cn/damView/view.jsp?id=1140,
LEPL,,1,,http://www.lepl.in,
Lingandwi,,1,,http://sterlingandwilson.com/giriraj-enterprises-solar-rajasthan,
Liutl,,1,,http://www.liuti.cn/news/173138.html,
Lloyds Industries ltd,,2,,LLOYDS STEEL INDUSTRIES LTD,
Loeriesfontein Wind Farm,,1,,https://loeriesfonteinwind.co.za/loeriesfontein-wind-farm/overview/,
Lokmangal Lokmangal group,,1,,LOKMANGAL GROUP,
Lotte E&C,,1,,http://english.lottechem.com/contents/cyberTour/yeosu01_power.asp,
Lotte E&C,,1,,http://www.lottecon.co.kr/plant/references?&pageno=3,
Luotian Government,,1,,https://web.archive.org/web/20140826133825/http://www.luotian.gov.cn/ltym/Article_Show.asp?ArticleID=343,
Madhav Group,,1,,http://www.madhavcorp.com,
Maharashtra State Power Generation Co Ltd (MAHAGENCO),,3,,http://mahagenco.in,
Maharashtra State Power Generation Co Ltd (MAHAGENCO),,1,,http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,
Mahatma Power ltd,,1,,MAHATMA SUGAR & POWER LTD,
Mahtaab Gostar,,1,,http://www.mah-taab.com/en/projects/detail/Shobaad----/23/view/,
Maihar Cement ltd,,1,,MAIHAR CEMENT LTD,
Mainstream Renewable Power,,1,,http://mainstreamrp.com/6400-2/,
Mainz Solar GmbH,,3,,http://www.cs-solarservice.com,
MalarEnergi,,1,,https://www.malarenergi.se/sv/om-malarenergi/vara-anlaggningar/kraftvarmeverket-vasteras/,
Malaysia Airports,,1,,http://www.malaysiaairports.com.my/?m=media_centre&c=news&id=364,
MAN Power plants,,1,,http://powerplants.man.eu/references/projects/thika-power-plant,
Management Capital Invest (MCG),,4,,http://www.mcg-group.com,
Mangalore & petrochem,,1,,MANGALORE REFINERY & PETROCHEM,
Manglam Cement ltd,,1,,MANGLAM CEMENT LTD,
Manikgarh Manikgarh cement,,1,,MANIKGARH CEMENT,
Manikghar Cement co,,1,,MANIKGHAR CEMENT CO,
MAPNA Group,,1,,http://mapnagroup.com/en/project/ardestan-combined-cycle-power-plant-isfahan-ii/,
MAPNA Group,,1,,http://mapnagroup.com/en/project/soltaniyeh-gas-power-plant/,
MAPNA Group,,1,,http://mapnagroup.com/en/investment/special-purpose-vehicle/asaluyeh-power-plant-mapna-llp/,
Maral Overseas ltd,,1,,MARAL OVERSEAS LTD,
Martifer Solar,,5,,http://www.martifersolar.com/powering.php,
Martifer Solar,,2,,http://www.martifersolar.com/,
Marubeni Corporation,,1,,http://www.marubeni.com/dbps_data/news/2012/120322e.html,
Marubeni Corporation,,1,,https://www.marubeni.com/news/2015/release/20150622f.pdf,
Marubeni Corporation,,1,,http://www.marubeni.com/news/2015/release/151027e.pdf,
Marubeni Corporation,,1,,https://www.marubeni.com/news/2014/release/data/iwanuma_eng.pdf,
Marubeni Corporation,,1,,http://www.marubeni.com/business/power_plant/plant/index.html,
Mass Group Holdings,,1,,http://www.massgroupholding.com/MassPages.aspx?PID=16&lang=en,
Mass Group Holdings,,1,,http://massgroupholding.com/MassPages.aspx?PID=14&lang=en,
Meil.In/P,,1,,http://www.meil.in/power-projects,
Mercury Energy,,8,,https://www.mercury.co.nz/About/Renewable-Energy/Hydro-Generation.aspx,
Mercury Energy,,4,,https://www.mercury.co.nz/About/Renewable-Energy/Geothermal-Generation.aspx,
Meridian Energy,,5,,https://www.meridianenergy.co.nz/about-us/our-power-stations,
Meridian Energy,,1,,https://www.meridianenergy.co.nz/about-us/our-power-stations/wind/white-hill,
Meridian Energy,,1,,https://www.meridianenergy.co.nz/about-us/our-power-stations/wind/mill-creek,
Meridian Energy,,1,,https://www.meridianenergy.co.nz/about-us/our-power-stations/wind/te-uku,
Meridian Energy,,1,,https://www.meridianenergy.co.nz/about-us/our-power-stations/wind/west-wind,
Meridian Energy,,1,,https://www.meridianenergy.co.nz/about-us/our-power-stations/wind/te-apiti,
Meridian Energy,,1,,https://www.meridianenergy.co.nz/about-us/our-power-stations/wind/ross-island,
Metka,,1,,http://www.metka.com/en/activity-sectors/projects/combined-cycle-power-plant-of-1642-6-mw-al-anbar-iraq,
Metro Power,,1,,http://metro-power.com/,
Metro Wind,,1,,https://www.metrowind.co.za/Our-Project,
Metta Energy,,1,,http://www.mettaenergy.com.my/projects/view/10mw-petronas-solar-plant-gebeng,
Mid-South Design and Research Institute,,1,,http://www.psp.org.cn:8080/upload/news/n2010120915371622.pdf,
Ministerio de Electricidad y Energia Renovable,,1,,http://www.energia.gob.ec/manduriacu/,
Ministerio de Electricidad y Energia Renovable,,1,,http://www.energia.gob.ec/esmeraldas/,
Ministerio de Electricidad y Energia Renovable,,1,,http://www.energia.gob.ec/sopladora/,
Ministry of Electricity and Energy of Yemen,,7,,https://web.archive.org/web/20150318014800/http://www.pec.com.ye/,
Ministry of Energy and Minerals,,1,,file:///C:/Users/aaron.kressig/Downloads/PSMP+2012+MAIN+REPORT+-+Final+Approved+15-05-2013.pdf,
Ministry of Energy and Mines  Guatemala,,14,,http://www.mem.gob.gt/energia/electricidad/autorizaciones-y-registros-hidroelectricos/,
Ministry of Energy and Mining,,3,,http://www.mem.gob.gt/wp-content/uploads/2015/06/Energ%C3%ADa-Solar-en-Guatemala.pdf,
Ministry of Energy and Mining,,2,,http://www.mem.gob.gt/wp-content/uploads/2015/06/Energ%C3%ADa-E%C3%B3lica-en-Guatemala.pdf,
Ministry of Energy of the Republic of Kazakhstan,,1,,http://en.energo.gov.kz/index.php?id=4619,
Ministry of Environmental Protection,,1,,http://www.mep.gov.cn/gkml/hbb/spwj1/201502/t20150215_295959.htm,
Ministry of Environmental Protection,,1,,http://www.mep.gov.cn/gkml/hbb/spwj1/201402/t20140213_267695.htm,
Ministry of New and Renewable Energy,,2,,http://mnre.gov.in/file-manager/UserFiles/State%20wise%20commissioning%20status%20of%20grid%20connected%20solar%20power%20projects/Rajasthan.pdf,
Ministry of New and Renewable Energy,,1,,http://www.mnre.gov.in,
Ministry of Power and Renewable Energy,,17,,http://powermin.gov.lk/english/?page_id=1507,
Mitsubishi,,2,,http://www.mitsubishicorp.com/jp/en/pr/archive/2016/,
Mitsubishi,,1,,http://www.m-kagaku.co.jp/kashima/,
Mitsubishi,,1,,https://www.mhi-global.com/ee/news/story/20080131_06.html,
Mitsui,,10,,https://www.mitsui.com/jp/en/csr/csrreport/2014/__icsFiles/afieldfile/2015/09/08/en_csr_detail_2014-13.pdf,
Mizzima,,1,,http://www.mizzima.com/development-news/upper-paunglaung-hydropower-project-opened-sittang-river-valley,
Mono Steel (India) Ltd,,1,,http://www.monosteel.in,
Mosenergo,,10,,https://web.archive.org/web/20160314015543/http://www.mosenergo.ru/catalog/228.aspx,
Moser Baer Clean Energy Limited (MBCEL),,1,,http://www.moserbaerprojects.com,
Moser Baer Clean Energy Limited (MBCEL),,1,,http://www.moserbaersolar.com,
Moser Baer Solar Limited (MBSL),,1,,http://www.moserbaersolar.com,
Moserbaer Solar,,1,,http://www.moserbaersolar.com,
Moshanir,,1,,http://www.moshanir.co.ir/en/jahrom.aspx,
Moshanir,,1,,http://www.moshanir.co.ir/en/iranshahr.aspx,
Moshanir,,1,,http://www.moshanir.co.ir/en/damavand.aspx,
mp-tec GmbH & Co KG,,1,,http://mp-tec.de,
MTBren,,1,,http://mtbren.com/proyectos/#,
Mukand Mukand ltd,,1,,MUKAND LTD,
Mukesh Gupta group,,1,,http://sanvijay.com/gil.html,
Mula Ssk ltd,,1,,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,
Mulilo,,2,,http://mulilo.com/our-projects/,
Mulilo,,1,,http://mulilo.com/Projects/longyuan-mulilo-de-aar-wind-power/,
Mulilo,,1,,http://mulilo.com/Projects/longyuan-mulilo-de-aar-2-north/,
Mulilo,,1,,http://mulilo.com/Projects/mulilo-renewable-energy-solar-pv-de-aar-10mw/,
Myanmar Times,,1,,https://www.mmtimes.com/business/21535-thai-firm-to-invest-in-mawlamyine-power-plant.html,
Mysore Mills ltd,,1,,MYSORE PAPER MILLS LTD,
Naftogaz Ukrainy,,1,,http://www.tec5.kharkov.ua/eng/index.php,
Namavaran Delvar Engineering & Construction,,1,,https://web.archive.org/web/20150907183954/http://www.ndec.ir/projects.htm,
National And paper,,1,,NATIONAL NEWSPRINT AND PAPER,
National Interconnected System of the Dominican Republic,,12,,http://www.oc.org.do/INFORMES/Administrativos/InformeAnual.aspx,
National Ltd nfl),,1,,NATIONAL FERTILIZERS LTD (NFL),
National Petrochemical Company,,1,,http://www.petrochem-ir.net/en/plant/currentplant/bandarimambipc,
National Renewable Energy Laboratory,,1,,https://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=4292,
National Renewable Energy Laboratory,,1,,https://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=4293,
National Renewable Energy Laboratory,,1,,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=207,
National Thermal Power Corporation (NTPC),,4,,http://www.ntpc.co.in,
National Thermal Power Corporation (NTPC) Limited,,2,,http://www.ntpc.co.in,
Natural Alliend indust,,1,,NATURAL SUGAR & ALLIEND INDUST,
Natural Energy Development Company,,2,,http://www.ned.co.th,
Natural Resources Canada,,878,2013,ftp://ftp.maps.canada.ca/pub/nacei_cnaie/energy_infrastructure/PowerPlantsRenewGE1MW_NorthAmerica_201708.xlsx,
