company,locationid,plant,iso3,lon,lat,plant.id
SC HIDROELECTRICA SA,1027031,CIRESU,ROU,22.5380556,44.8233333,8725
KHIMTI RURAL ELECTRIC COOP,1081225,KHIMTI MINI,NPL,85.7972017,26.79646302,65327
ENEL SPA,1012788,EL CARPIO,ESP,-4.496958,37.94085,12027
ENEL SPA,1016009,GIUGLIANO,ITA,14.191028,40.927411,15184
ENEL SPA,1081715,CEBARA,ITA,12.968961,43.734463,65660
ENEL SPA,1081717,COMMUANZA,ITA,13.412282,42.957348,65662
ENEL SPA,1012810,LOJENA,ESP,-4.151287079,37.16886639,25651
ENEL SPA,1015906,ACCEGLIO,ITA,6.990918,44.474627,182
ENEL SPA,1081739,BROLO,ITA,8.377522,45.845773,65684
ENEL SPA,1081738,BREOLUNGI,ITA,7.8,44.4333333,65683
ENEL SPA,1015946,BUSCHE,ITA,11.986599,46.088112,6398
ENEL SPA,1016032,LARDERELLO NUOVO,ITA,10.872821,43.298935,24500
ENEL SPA,1081711,BOLOGNOLA,ITA,13.174876,43.030148,65656
ENEL SPA,1015721,QUERENO,ESP,-6.947579,42.449602,36282
ENEL SPA,1081713,CASTELLANO,ITA,13.57489586,42.85482636,65658
ENEL SPA,1081925,CIMEGO-II,ITA,10.640271,45.942196,65822
ENEL SPA,1082045,SAN FLORIANO,ITA,12.3033333,45.9766667,65912
ENEL SPA,1081923,AVIO,ITA,10.937181,45.733793,65820
ENEL SPA,1016040,LEVANE,ITA,11.588433,43.552147,25075
ENEL SPA,1081741,CAMPLICCIOLI REBUILD,ITA,8.114612,46.060376,65686
ENEL SPA,1081931,LA ROCCA,ITA,11.4545968,46.3349098,65828
ENEL SPA,1015781,BALIERA,ESP,0.71685791,42.47624353,3015
ENEL SPA,1015925,ARCI,ITA,12.798884,41.960922,1936
ENEL SPA,56705,ST LAWRENCE (NL),CAN,-55.39831982,46.91663941,42867
ENEL SPA,1034690,REGALBUTO,ITA,14.640877,37.652652,36962
ENEL SPA,1081878,ANIA,ITA,10.525501,44.063649,65785
ENEL SPA,1081710,BELFORTE-I,ITA,13.245376,43.162552,65655
ENEL SPA,1081606,S ANGELO GUARCINO,ITA,13.313397,41.799022,65569
ENEL SPA,1081683,DE COSMO,ITA,14.779831,41.711532,65640
ENEL SPA,1081740,BROSSACO,ITA,7.361724,44.568632,65685
ENEL SPA,1081875,CARBOI,ITA,13.08398724,37.5069343,65782
KIGANDA PARISH,1026905,KIGANDA,BDI,29.6921,-3.348,22068
ENEL SPA,1015971,L EINAUDI (CHIOTAS),ITA,7.399331,44.241425,8420
ENEL SPA,1014324,JAVIERRELATRE,ESP,-0.536145,42.406579,20133
ENEL SPA,1081759,GOGLIO,ITA,8.320213,46.260882,65703
ENEL SPA,1016028,LANA,ITA,11.15587,46.612418,24321
ENEL SPA,1055293,PONTE MALON,ITA,12.4380556,46.5555556,35236
ENEL SPA,1069251,STRAMENTIZZO,ITA,11.433482,46.282412,43403
ENEL SPA,1056721,PENA FORCADA,ESP,-9.181715,43.131146,34111
ENEL SPA,1081924,BRESSANONE,ITA,11.65597916,46.71503251,65821
ENEL SPA,1081605,GUARCINO ENEL,ITA,13.313397,41.799022,65568
ENEL SPA,1034066,CASTEL GIUBILEO,ITA,12.48390198,41.89473846,7347
ENEL SPA,1016212,VILLA GARGNANO,ITA,10.660876,45.68909,48227
ENEL SPA,1016192,TRAVALE,ITA,11.016627,43.131132,46186
ENEL SPA,1061658,ALTANON,ITA,12.0427778,46.0875,1143
ENEL SPA,1010069,PORTOSCUSO,ITA,8.3788889,39.2047222,35495
ENEL SPA,1081758,FUNGHERA,ITA,7.469514,45.26385,65702
ENEL SPA,1081933,MOLINI DI TURES,ITA,11.954483,46.920333,65830
ENEL SPA,1081564,BALSORANO,ITA,13.559802,41.809824,65528
ENEL SPA,1013977,MALPICA,ESP,-8.810520172,43.32280494,26836
ENEL SPA,1029327,POBLA II,ESP,0.9666667,42.25,35013
ENEL SPA,1082047,SORIO VECCHIA,ITA,12.34014,45.44213,65914
ENEL SPA,1012804,JANDULA,ESP,-4.050775,38.039221,20064
ENEL SPA,1056716,SAN PEDRO MANZANAL,ESP,-2.231036,42.028599,12095
ENEL SPA,1017214,MONTAMARA,ESP,1.248929,42.621379,29139
ENEL SPA,1014322,JABARRELLA,ESP,-0.642408,42.26957,19924
ENEL SPA,1081919,SILLANO-2,ITA,10.755406,44.099452,65816
ENEL SPA,1015916,ALTA NURRA,ITA,8.5602778,40.7272222,1120
ENEL SPA,1016167,SELVA,ITA,11.45,43.55,40486
ENEL SPA,1081932,MALAGA MARE,ITA,10.672964,46.362907,65829
ENEL SPA,1016286,SESUE,ESP,0.472115,42.551308,40687
ENEL SPA,1015959,CAPRAIA,ITA,10.060691,44.062945,7057
ENEL SPA,1012778,CANTILLANA ENDESA,ESP,-5.824717,37.610321,6980
ENEL SPA,1016051,MARZOCCO,ITA,10.316005,43.542636,27428
ENEL SPA,1081781,ROSAROLO,ITA,8.34322,45.907674,65725
ENEL SPA,1015708,COMPOSTILLA,ESP,-6.56333,42.62746,9168
ENEL SPA,1081785,S ANNETTA,ITA,7.47123,44.380929,65729
ENEL SPA,1081784,RUSIA,ITA,7.389611,45.31465,65728
ENEL SPA,1017211,LLAVORSI CARDOS,ESP,1.211007,42.495149,25527
ENEL SPA,1022749,DOMASA,SVK,21.652158,49.202109,11047
ENEL SPA,1015915,ALPE BACCO,ITA,8.415121,45.967976,1074
ENEL SPA,1070119,MIKSOVA-2,SVK,18.504541,49.191152,52029
ENEL SPA,1029033,MOCHOVCE 1&2,SVK,18.45694444,48.26388889,28873
ENEL SPA,1016087,PALERMO,ITA,13.35976124,38.11581981,33415
ENEL SPA,1016200,VAL NOANA,ITA,11.789193,46.149311,47535
ENEL SPA,1058640,EL GALLO,MEX,-100.5666667,18.4666667,12079
ENEL SPA,1012808,LA VEGA CORDOBA,ESP,-4.383405,38.024086,23919
ENEL SPA,1016061,MOLISE,ITA,14.492925,41.630828,29010
ENEL SPA,1015914,ALICUDI ISLAND,ITA,14.35,38.533333,972
ENEL SPA,1015960,CAPRIATI(LETE SAVA),ITA,14.14542,41.468622,7059
ENEL SPA,1018373,PASTERAL I,ESP,2.602043152,42.01052982,33816
ENEL SPA,1030655,REFTINSKAYA SDPP,RUS,61.71166667,57.10666667,36960
ENEL SPA,1015991,FABBRICHE,ITA,10.288795,44.109248,12981
ENEL SPA,1072030,AVENTINO-I,ITA,14.156813,42.004033,57797
ENEL SPA,1063902,FAVARA,ITA,13.29015,37.599442,13190
ENEL SPA,1032419,PENA ARMADA,ESP,-7.795143127,43.03213329,34105
ENEL SPA,1081880,DICOMANO,ITA,11.521126,43.890954,65787
ENEL SPA,1081783,ROVESCA ANTRONA,ITA,8.114612,46.060376,65727
ENEL SPA,1016207,VENASCA,ITA,7.400925,44.564533,47930
ENEL SPA,1060237,PORTAL DA FREITA,PRT,-7.958325,41.255883,35433
ENEL SPA,1073741,VIRAVENTO,ESP,-9.181715,43.131146,59567
ENEL SPA,1015950,CAMERATA PICENA,ITA,13.350972,43.578162,6805
ENEL SPA,1063146,AGUIEIRA FINERGE,PRT,-7.86322,41.761761,450
ENEL SPA,1081682,CARPINO-2,ITA,14.323322,41.590426,65639
ENEL SPA,1016013,GUADALAMI,ITA,13.279745,37.997948,16116
ENEL SPA,1012812,LOS ORGANOS,ESP,-5.35,38.15,25874
ENEL SPA,1029321,ARTIES,ESP,1.954283,41.798001,2161
ENEL SPA,1029328,PONT DE REY,ESP,0.738999,42.838364,35183
ENEL SPA,1016125,PROVVIDENZA,ITA,11.1,44.55,35858
ENEL SPA,1015726,SAN SEBASTIAN,ESP,-7,42.0833333,39367
ENEL SPA,1062863,FUSINA HYDROGEN PARK,ITA,12.3266667,45.4386111,18970
KISAN VEER SATARA SSK LTD,1076193,BHUINJ FACTORY,IND,73.9833333,17.6833333,62115
ENEL SPA,1019621,EL CANADA,GTM,-91.5333333,14.7166667,12021
ENEL SPA,1012818,NEGRATIN,ESP,-2.908276,37.529905,30770
ENEL SPA,1034053,CANTERNO,ITA,12.628657,43.475754,6979
ENEL SPA,1061657,CAMPO DI SOTTO,ITA,12.13903427,46.53690118,6852
ENEL SPA,1026620,KONAKOVO GRES,RUS,33.992167,57.213665,22742
ENEL SPA,1016284,LANUZA,ESP,-0.28169632,42.72381263,24462
ENEL SPA,1081616,CAIOLO,ITA,9.814548,46.149994,65579
ENEL SPA,1081753,DRONERO ENEL,ITA,7.351326,44.46573,65697
ENEL SPA,1012799,GUADALMENA,ESP,-3.042194,38.311867,16121
ENEL SPA,1017202,BALAGUER,ESP,0.7666667,41.7166667,2979
ENEL SPA,1034899,VENAMARTELLO,ITA,13.410185,42.769944,47928
ENEL SPA,1063907,PETINO,ITA,15.025991,37.156546,34345
KIZAKURA SHUZO CO LTD,1020936,KYOTO KIZAKURA SHUZO,JPN,135.7538509,35.02106999,23541
ENEL SPA,1029024,KOSTOLNA,SVK,17.464763,48.424591,22897
ENEL SPA,1016017,ISOLA SERAFINI,ITA,9.93657,45.089969,19690
ENEL SPA,1082029,CAERANO,ITA,11.449792,45.774799,65896
ENEL SPA,1034069,CAVILLA,ITA,11.730896,45.919705,7473
ENEL SPA,1029322,BARRADOS,ESP,0.7166667,42.7333333,3394
ENEL SPA,1078092,PERIVOLI,GRC,21.1163889,39.9794444,63431
ENEL SPA,1015783,BOHI,ESP,0.800564289,42.50462941,5120
ENEL SPA,1081594,MUSCHIOSO,ITA,10.570198,44.295555,65557
ENEL SPA,1081714,CASTELRAIMONDO,ITA,13.053671,43.208151,65659
ENEL SPA,1015966,CASTELDORIA,ITA,8.9,40.9,7354
ENEL SPA,1081712,CARASSAI,ITA,13.684987,43.032052,65657
ENEL SPA,1015717,MELILLA (MALAGA),ESP,-2.94,35.29,27965
ENEL SPA,1082031,CAVIA-1,ITA,11.86592102,46.35421464,65898
ENEL SPA,1081601,FONTE CUPA,ITA,13.550305,41.61002,65564
ENEL SPA,1015790,LLESP,ESP,0.757884979,42.4565209,25530
ENEL SPA,1081603,GROTTA CAMPANARO-1,ITA,13.867611,41.646323,65566
ENEL SPA,1015962,CARONA,ITA,9.78285,46.02139,7192
ENEL SPA,1082046,SOMPALU,ITA,12.5058333,46.5913889,65913
ENEL SPA,1081913,PIAN DELLA ROCCA,ITA,10.545703,43.978948,65810
ENEL SPA,1016106,PONTE ANNIBALE,ITA,14.220126,41.099714,35222
ENEL SPA,1081735,ANTOLINA,ITA,8.320614,46.210781,65680
ENEL SPA,1081917,SILLANO-0,ITA,10.301394,44.224051,65814
ENEL SPA,1065962,VALEGGIO SUL MINCIO,ITA,10.736684,45.352282,47586
ENEL SPA,1061659,POVO,ITA,10.093757,45.998192,35563
ENEL SPA,1012798,GUADALMELLATO,ESP,-4.522314,38.026735,16120
ENEL SPA,1015958,CAPODIPONTE CASTELLANO,ITA,13.57489586,42.85482636,7052
ENEL SPA,1017217,SALTO DEL NEGRO,ESP,-0.772755,42.062813,38935
ENEL SPA,1016019,LA CASELLA,ITA,9.480278,45.090278,23637
ENEL SPA,1015941,BENZONE,ITA,8.933029,40.106453,4075
ENEL SPA,1044986,BORDOGNA REBUILD,ITA,9.700749,45.951788,5285
ENEL SPA,1029041,RUZIN-1,SVK,21.108385,48.875191,38322
KLIM VINDMOLLELAUG I/S,1020963,FJERRITSLEV KLIM,DNK,9.266428,57.081343,13529
ENEL SPA,1082049,STANCARI,ITA,11.36769,45.788399,65916
ENEL SPA,1081929,FRENA,ITA,11.8666667,46.6333333,65826
ENEL SPA,1017220,SEROS,ESP,0.4666667,41.4833333,40627
ENEL SPA,1016269,LES ILLES REBUILD,ESP,2.2333333,42.1,25016
ENEL SPA,1015937,BARI,ITA,16.883333,41.116667,3335
ENEL SPA,1081755,FERVENTO,ITA,8.112817,45.83047,65699
KLOMPMAKER,1020969,VEGELINSOORD KLOMPMAKER,NLD,5.864725113,52.99988354,47871
KLOPMAN INTERNATIONAL,1020970,FROSINONE,ITA,13.3401,41.640019,14183
KLOSTER KRAFTVARMEVRK,1020971,KLOSTER,DNK,8.176728,56.125195,22482
ENEL SPA,1012795,GAITANEJO-CHORRO,ESP,-4.705753326,36.82357692,14459
ENEL SPA,1046613,CASCA-III,BRA,-55.74972222,-15.46055556,7280
ENEL SPA,1063901,CASUZZE,ITA,13.279745,37.997948,7419
ENEL SPA,1081771,PIAN SULE,ITA,7.214409,45.232647,65715
ENEL SPA,1081636,MAZZUNNO ENEL,ITA,10.147761,45.89139,65599
ENEL SPA,1018378,SAN MAURICI,ESP,1.086656,42.578381,39302
ENEL SPA,1015713,EUME,ESP,-8.067068,43.426973,12873
ENEL SPA,1029026,KRALOVA,SVK,19.133566,48.717824,23023
ENEL SPA,1081599,FARFA-2,ITA,12.614475,42.239126,65562
ENEL SPA,1081775,PONTE FORMAZZA MORASCO,ITA,8.425713,46.376886,65719
ENEL SPA,1081640,OGNA SUPERIORE,ITA,9.9333333,45.9,65603
ENEL SPA,1081643,PORTO TORRE,ITA,8.708733,45.682972,65606
ENEL SPA,1032495,TAMBRE-CABALAR,ESP,-8.1,43.0666667,44440
ENEL SPA,1012786,DUDA,ESP,-2.54116,37.811036,11404
ENEL SPA,1081921,TORRITE,ITA,10.404598,44.12125,65818
ENEL SPA,1029013,CIERNY VAH,SVK,18.0443573,48.89451824,8676
ENEL SPA,1015948,CALICE,ITA,8.293132782,46.11650217,6712
ENEL SPA,1081750,CUNEO ENEL,ITA,7.544531,44.39733,65694
ENEL SPA,1015797,SANTA ANA ENHER,ESP,0.514576435,41.88462706,39534
ENEL SPA,1012801,GUILLENA,ESP,-6.056256294,37.54262076,16238
ENEL SPA,1081754,FEDIO,ITA,7.298728,44.315526,65698
ENEL SPA,1079528,VIGNE DE FOIX,FRA,1.509769,48.17084,64283
ENEL SPA,1015796,RIBA ROJA,ESP,0.4833333,41.25,37224
ENEL SPA,1015935,BARDONECCHIA,ITA,6.703201,45.078338,3320
ENEL SPA,1062611,CORZAN,ESP,-8.742734,42.904016,9470
ENEL SPA,1081664,VALBONA BERGAMO,ITA,10.093757,45.998192,65627
ENEL SPA,1081708,AMANDOLA,ITA,13.354581,42.978848,65653
ENEL SPA,1049555,COUCEPENIDO,ESP,-7.85,43.6833333,9537
KOBENHAVNS TEKNIKUM,1021004,KOBENHAVNS TEKNIKUM,DNK,12.56552696,55.67593893,22556
ENEL SPA,1078965,BEAUSEJOUR,FRA,4.89363,45.017989,63954
ENEL SPA,1046609,QUATIARA,BRA,-50.89305556,-22.22916667,36252
ENEL SPA,1081628,GANDELLINO,ITA,9.946154,45.991091,65591
ENEL SPA,1081667,VOLTA MANTOVANA,ITA,10.658482,45.318681,65630
ENEL SPA,1009725,PIZZONE,ITA,14.036415,41.672525,34837
ENEL SPA,1081772,PIANSOLETTI,ITA,7.305909,45.31515,65716
ENEL SPA,1015990,ENTRACQUE ROVINA,ITA,7.399331,44.241425,12542
ENEL SPA,1012843,SANTISIMA TRINIDAD,ESP,-3.536838,37.627926,39683
ENEL SPA,1081681,CARPINO-1,ITA,14.323322,41.590426,65638
ENEL SPA,1018384,CALABUIG REBUILD,ESP,2.924895287,42.15199841,6652
ENEL SPA,1034794,SORIO NUOVA,ITA,12.34014,45.44213,42421
ENEL SPA,1017210,LERIDA,ESP,0.6166667,41.6166667,24980
ENEL SPA,1014337,VILLANUA,ESP,-0.537686,42.679705,48272
ENEL SPA,1015789,ESCALES,ESP,0.746319294,42.31614654,12691
ENEL SPA,1018381,SUSQUEDA,ESP,2.516524,41.977765,43877
ENEL SPA,1012826,POQUEIRA,ESP,-3.358640671,36.96148305,35309
ENEL SPA,1081558,COSCILE-II,ITA,16.212286,39.820303,65522
ENEL SPA,1017223,TALARN,ESP,0.900675058,42.18575416,44346
ENEL SPA,1017208,FLIX ENDESA,ESP,0.550078154,41.2307423,13587
ENEL SPA,1016002,A PALLADIO (FUSINA),ITA,12.245833,45.431389,14378
ENEL SPA,1081706,SERRA CHIAPPONI,ITA,14.353824,41.497124,65651
ENEL SPA,1016163,SASSO PISANO,ITA,11.45,43.55,39904
SCOTTISH AND SOUTHERN ENERGY,1028343,SHETLAND ISLANDS WTG,GBR,-1.323852539,60.29157651,41038
ENEL SPA,1018376,TORRASA,ESP,1.086656,42.578381,45949
ENEL SPA,1081874,MONTEMAGGIORE (PA),ITA,13.761257,37.846449,65781
ENEL SPA,1081930,GRIGNO,ITA,11.636892,46.016007,65827
ENEL SPA,1012807,LA CANAL,ESP,-3.065609,37.843375,23631
KOHBERG RUGBROD A/S,1021026,BOLDERSLEV KOHBERG,DNK,9.283964,54.992475,5157
ENEL SPA,1012842,SANTA ISABEL ENDESA,ESP,-3.517902,36.750665,39596
SCOTTISH AND SOUTHERN ENERGY,1028325,LOCH GAIR,GBR,-5.337982178,56.062453,25562
ENEL SPA,1066310,TROJES,MEX,-103.15,18.7833333,46355
KOHNE,1021035,RIEKEN,DEU,11.94205284,49.32361155,37300
ENEL SPA,1079527,TERRE-AUX-SAINTS,FRA,1.538769,48.207854,64282
ENEL SPA,1069250,PONTE PIA,ITA,10.853673,46.050201,35240
ENEL SPA,1081663,TURBIGO SUPERIORE,ITA,8.73670578,45.53076362,65626
ENEL SPA,1016004,GALLO,ITA,14.255422,41.453022,14502
ENEL SPA,1081666,VOBANO,ITA,10.503473,45.640087,65629
ENEL SPA,1015936,BARGI PSP,ITA,11.088812,44.170457,3332
ENEL SPA,1081624,FERRERA VARESE,ITA,8.78913,45.932779,65587
ENEL SPA,1082025,ARCADE,ITA,12.2188889,45.7888889,65892
ENEL SPA,1015785,CALDES,ESP,0.800564289,42.50462941,6693
KOLBY CHP,1034400,KOLBY,DNK,8.639904,55.037838,22670
KOLICEVO KARTON,1025250,KOLICEVO FACTORY,SVN,14.59370613,46.13773863,22678
KOLIN INSAAT TURIZM SAN VE TIC,1080748,AKKOY-I,TUR,39.143608,40.670916,65042
ENEL SPA,1015994,FARNETA REBUILD,ITA,10.625599,44.352857,13166
ENEL SPA,1081596,CEPRANO,ITA,13.51472855,41.54571751,65559
ENEL SPA,1081736,ARSA,ITA,8.260816,46.012976,65681
ENEL SPA,1029043,TRENCIN,SVK,18.0443573,48.89451824,46219
ENEL SPA,1015992,FADALTO,ITA,12.3033333,45.9766667,12994
KOMATSU LTD,1021084,OYAMA KOMATSU GYM,JPN,139.8,36.3,33224
ENEL SPA,1081685,PRECETTORESSA,ITA,14.696229,41.691531,65642
ENEL SPA,1015929,ASSEMINI,ITA,8.997222,39.226944,2363
ENEL SPA,1016003,GABBRO,ITA,10.872821,43.298935,14420
ENEL SPA,1081916,SESTAIONE,ITA,10.755406,44.099452,65813
ENEL SPA,1014310,ARATORES,ESP,-0.550198,42.62964,1902
ENEL SPA,1081600,FIORITELLA,ITA,11.871157,42.420624,65563
ENEL SPA,1016203,VALLE SECOLO,ITA,10.872821,43.298935,47636
ENEL SPA,1081922,VALPIANA,ITA,10.892826,43.04903,65819
KOMUNALA TRBOVLJE DOO,1063860,POLAJ TRIBOVLJE,SVN,15.053333,46.155,35098
ENEL SPA,1051920,LA LOCUSTURA,ESP,-5.606949,36.01393,23768
ENEL SPA,1016176,STROMBOLI,ITA,15.23812294,38.80302884,43449
KONARK METCOKE LTD,1049531,DUBURAI PLANT,IND,86.9316667,21.4941667,11398
ENEL SPA,1082050,TAIBON,ITA,12.0033333,46.2988889,65917
ENEL SPA,1082048,SPRESIANO,ITA,12.2661111,45.7777778,65915
ENEL SPA,1071230,COUTO S SEBASTIAN,ESP,-8.24653,42.696049,52602
ENEL SPA,1029038,ORAVA,SVK,19.555999,49.337004,32708
ENEL SPA,1079919,NUOVA LAGONI ROSSI,ITA,10.872821,43.298935,64544
ENEL SPA,1081927,FIES,ITA,10.911476,45.961599,65824
ENEL SPA,1016108,PONTE CORNICCHIO,ITA,11.12108231,46.0678714,35226
ENEL SPA,1073333,CALDEREROS,ESP,-1.649786,40.776694,59207
ENEL SPA,1081617,CAMPELLIO,ITA,10.368562,46.081397,65580
ENEL SPA,1081718,FONTENOCE,ITA,13.559779,43.40386,65663
ENEL SPA,1015784,BONO,ESP,2.596313953,42.23002677,5245
ENEL SPA,1063897,SAN CARLO (AG),ITA,13.29015,37.599442,39092
ENEL SPA,1081662,TURBIGO INFERIORIORE,ITA,8.73670578,45.53076362,65625
KONYA SEKER FABRIKASI AS,1019354,KONYA MILL,TUR,32.467771,37.829851,22790
KONYA SEKER FABRIKASI AS,1061267,CUMRA MILL,TUR,32.774461,37.573197,9846
KOOISTRA,1021124,KUBAARD KOOISTRA,NLD,5.57071209,53.11911751,23197
KOOLHAAS,1021125,KOOLHAAS,NLD,6.2666667,52.6666667,22793
KOONSTRA,1021127,TERNAARD KOONSTRA,NLD,5.965232849,53.38202929,45082
KOONSTRA,1021126,HANTUM,NLD,5.964460373,53.36269201,16835
KOOPERATIV HAMMORVIND,1042406,LUCIA AF,SWE,13.5166667,59.3333333,26098
KOORNEEF,1021128,KOORNEEF,NLD,4.179167,51.879167,22796
KOPALNIA GAZU ZIEMNEGO MELGIEW,1067508,MELGIEW,POL,22.78414249,51.22518973,27962
KOPALNIA SOLI WIELICZKA,1044398,WIELICZKA,POL,20.06472588,49.98737992,49640
KOPARVIKE KRAFTLAG AS,1071887,KOPARVIKE,NOR,9.6,60.7833333,57666
ENEL SPA,1079304,CIAMPATO-II,ITA,12.3833333,46.44,64161
ENEL SPA,1016095,PIETRAPORZIO,ITA,7.035322,44.343724,34588
KORACH INDUSTRY CO LTD,1047946,KORACH MILL,THA,102.494725,15.223235,22812
ENEL SPA,1060236,CARAVELAS,PRT,-7.749306,41.329341,7081
ENEL SPA,1016062,MONASTERO,ITA,9.430139,46.171791,29043
ENEL SPA,1034835,PONTE FORMAZZA TAGGIA,ITA,8.425713,46.376886,44180
ENEL SPA,1015976,CLANEZZO BREMBO,ITA,9.619351,45.783683,8782
ENEL SPA,1081641,PANTANO,ITA,10.329159,46.178199,65604
ENEL SPA,1015961,CARBOLI,ITA,10.85590839,43.14555586,7086
ENEL SPA,1081602,FOSSANOVA,ITA,13.185599,41.469114,65565
ENEL SPA,1015980,COLLARMELE ENEL,ITA,13.6257,42.05903,9050
KOREA EAST-WEST POWER CO,1069524,DONGHAE SOLAR,KOR,128.65303,38.075292,45830
ENEL SPA,1016143,SAN FLORIANO NUOVA,ITA,12.3033333,45.9766667,39145
ENEL SPA,1029326,JUEU,ESP,0.7166667,42.7333333,20612
ENEL SPA,1012800,GUAJAR,ESP,-3.625003,36.854344,16135
ENEL SPA,1014309,ANZANIGO,ESP,-0.650236,42.402591,1761
ENEL SPA,1016175,SOSPIROLO,ITA,12.0677778,46.1394444,42443
ENEL SPA,1081716,CITTA DI MACERATA,ITA,13.441078,43.298156,65661
ENEL SPA,1012770,BAYARQUE,ESP,-2.436098,37.330623,3631
ENEL SPA,1081570,PIETRE REGIE,ITA,13.929107,42.047932,65534
ENEL SPA,1033952,ARSIE,ITA,11.758295,45.983007,2139
ENEL SPA,1081607,SAN BIAGIO,ITA,13.928613,41.612923,65570
ENEL SPA,1016021,LA PENNA,ITA,11.723338,43.417645,23829
ENEL SPA,1055359,TIRSO-II,ITA,8.896729,40.032651,45533
ENEL SPA,1081620,CORENNO,ITA,9.304638,46.075987,65583
ENEL SPA,1015934,BAGNORE,ITA,11.58473969,42.83128954,2858
ENEL SPA,1017206,CAPDELLA,ESP,2.667809,41.618024,7015
ENEL SPA,1081766,MOMPANTERO,ITA,7.054607,45.137543,65710
ENEL SPA,1061660,SA TURRINA MANNA,ITA,8.983921,40.732465,38436
ENEL SPA,1015728,TERUEL,ESP,-0.380582,40.997107,45105
ENEL SPA,1082026,ARSON-1,ITA,11.906998,46.023509,65893
ENEL SPA,1082024,AGORDO,ITA,12.0375,46.2855556,65891
ENEL SPA,1061665,CASTROCUCCO,ITA,15.774674,40.026604,7416
ENEL SPA,1046366,JORGE QUEIROZ DE MORAES,BRA,-46.82055556,-11.62777778,20534
ENEL SPA,1016050,PORTO MARGHERA ENEL,ITA,12.231944,45.459444,35470
ENEL SPA,1082032,COGOLLO CENGIO-1,ITA,11.425891,45.784699,65899
ENEL SPA,1012806,JEREZ,ESP,-3.159606,37.183822,20234
ENEL SPA,1082036,LA GUARDA,ITA,11.986599,46.088112,65903
ENEL SPA,1081777,QUARNA SOTTO,ITA,8.372622,45.873673,65721
ENEL SPA,1015908,ACQUORIA S GIOVANNI,ITA,12.798884,41.960922,228
ENEL SPA,1016117,PORTO TOLLE,ITA,12.324526,44.949686,35481
ENEL SPA,1016270,MONTESQUIU,ESP,2.2166667,42.1166667,29242
KOREA HYDRO & NUCLEAR POWER CO,1021152,HWACHON,KOR,127.7066667,38.1061111,18945
ENEL SPA,1034226,GEROSA,ITA,13.412282,42.957348,14981
ENEL SPA,1082043,PREVALDESCA,ITA,10.736684,45.352282,65910
KOREA HYDRO & NUCLEAR POWER CO,1021140,CHEONGPYONG-A,KOR,127.5105858,37.83100561,8174
ENEL SPA,1081560,MUCONE-II,ITA,16.288292,39.446096,65524
ENEL SPA,1016160,SANTA GILLA CAGLIARI,ITA,9.134616852,39.20738392,39589
ENEL SPA,1015986,CREVOLA TOCE,ITA,8.3,46.15,9675
ENEL SPA,1081563,ANVERSA COMPL,ITA,13.803905,41.99383,65527
ENEL SPA,1015720,PRADA,ESP,-7.027391,42.316743,35649
ENEL SPA,1017870,SAN ISIDRIO,GTM,-90.2,15.05,39204
ENEL SPA,1016188,TORBOLE,ITA,10.87560654,45.86951307,45905
ENEL SPA,1081757,FUCINE,ITA,7.375412,45.239148,65701
ENEL SPA,1029029,LIPOVEC,SVK,18.92715,49.128895,25376
ENEL SPA,1012831,RIOFRIO,ESP,-3.818678,37.691463,37504
ENEL SPA,1014383,BARCENA (EV),ESP,-4.056621,43.125797,3313
ENEL SPA,1081882,LIMA ENEL,ITA,10.578503,44.008649,65789
ENEL SPA,1055396,CAOLO REBUILD,ITA,15.791071,40.31661,6999
ENEL SPA,1081575,SERRA CORTINA,ITA,16.424986,40.187312,65538
ENEL SPA,1081720,FURLO,ITA,12.644054,43.683959,65665
ENEL SPA,1075987,CAPODIPONTE TRONTO,ITA,13.57489586,42.85482636,61950
ENEL SPA,1079534,THIRE,FRA,-1.007009,46.548215,64289
ENEL SPA,1081765,MOMBRACO,ITA,7.321022,44.647034,65709
ENEL SPA,1069873,GUADARRANQUE SOLAR,ESP,-5.38415,36.210667,55174
ENEL SPA,1081585,QUARTO,ITA,12.141839,43.92036,65548
ENEL SPA,1079530,BOUVILLE,FRA,1.375816,48.25979,64285
ENEL SPA,1081584,RIMAGNA,ITA,10.124187,44.412954,65547
ENEL SPA,1016098,PIOMBINO ENEL,ITA,10.543889,42.941389,34724
ENEL SPA,1018372,LLADRES,ESP,1.086656,42.578381,25517
KOREA SOUTHERN POWER (KOSPO),1021171,PUSAN,KOR,129.0402778,35.1027778,36104
ENEL SPA,1081590,SANTA MARIA CASTIGILION,ITA,11.163814,44.142257,65553
ENEL SPA,1016153,SALSOMINORE,ITA,9.496569,44.643854,38903
ENEL SPA,1016099,PIORACO,ITA,12.98567,43.17905,34740
ENEL SPA,1015724,AS PONTES,ESP,-7.860833,43.443333,2207
ENEL SPA,1049556,OS CORVOS,ESP,-8.057186,43.660443,32846
ENEL SPA,1069512,MONTALTO SOLAR,ITA,11.606952,42.35042,29138
ENEL SPA,1015905,ARLIA,ITA,10.12599,44.23835,2053
ENEL SPA,1045115,MOLI,ESP,0.706043243,41.16321243,28987
ENEL SPA,1079309,GARDONA,ITA,12.3113889,46.2841667,64166
ENEL SPA,1078093,MONASTIRI,GRC,20.8063889,40.1183333,63432
