gppd_id,name,dukes_name,repd_name,capacity,fuel,repd_id,geo_id,carma_id,repd_id2,owner,year_of_data,source,url,latitude,longitude,geolocation_source
GBR1000375,Aberthaw GT,Aberthaw GT,,51.0,Gas,,,123,,RWE Npower Plc,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,51.3875,-3.4068,CARMA
GBR0005233,Crugmore Farm,,Crugmore Farm,6.4,Solar,5233,,,,John Laing Environmental Assets (formerly RGE Energy),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.0918,-4.6206,UK Renewable Energy Planning Database
GBR0002359,West Hall Solar Farm,,West Hall Solar Farm,7.0,Solar,2359,,,,INRG Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.3949,-3.4049,UK Renewable Energy Planning Database
GBR0002358,Stokes Marsh Farm,,Stokes Marsh Farm,16.6,Solar,2358,,,,South West Solar Parks,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.3076,-2.0846,UK Renewable Energy Planning Database
GBR0003510,Worksopp,Worksopp,Worksop - B&Q,2.0,Wind,3510,,,,Ecotricity,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.2998,-1.0757,UK Renewable Energy Planning Database
GBR0003511,Cold Northcott,Cold Northcott,Cold Northcott,6.6,Wind,3511,,9027,,EDF Energies Nouvelles,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.6455,-4.5467,UK Renewable Energy Planning Database
GBR0002351,Lodge Farm (Poulshot),,Lodge Farm (Poulshot),14.5,Solar,2351,,,,Hive Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6176,-2.0531,UK Renewable Energy Planning Database
GBR0002353,Bryn yr Odyn Solar Farm,,Bryn yr Odyn Solar Farm,15.0,Solar,2353,,,,New Forest Energy Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.2333,-4.4047,UK Renewable Energy Planning Database
GBR0002352,Glebe Farm Solar Energy Park,,Glebe Farm Solar Energy Park,15.0,Solar,2352,,,,Vento Ludens Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2526,-0.5893,UK Renewable Energy Planning Database
GBR0002355,Saron,Saron,Saron Road solar park,6.33258,Solar,2355,,,,Anesco,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7953,-4.0184,UK Renewable Energy Planning Database
GBR0002354,Rhyd-y-Pandy Solar Farm,,Rhyd-y-Pandy Solar Farm,6.0,Solar,2354,,,,Wessex Solar Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6965,-3.9394,UK Renewable Energy Planning Database
GBR0002357,Langford Solar Farm,Langford Solar Farm,Langford Solar Farm,13.1835,Solar,2357,,,,Lark Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.0405,-0.2532,UK Renewable Energy Planning Database
GBR0002356,Tiln Farm solar park,,Tiln Farm solar park,8.0,Solar,2356,,,,Pfalz Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3468,-0.9294,UK Renewable Energy Planning Database
GBR0005232,Wogaston Solar Farm,,Wogaston Solar Farm,5.3,Solar,5232,,,,Elgin Energy EsCo,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6685,-5.0209,UK Renewable Energy Planning Database
GBR0005917,Dura Park Bynea Industrial Site,,Dura Park Bynea Industrial Site,1.4,Solar,5917,,,,Short Bros Homes,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6676,-4.0897,UK Renewable Energy Planning Database
GBR0004177,Furness Wind Farm/High Winds (Harlock Repowering),,Furness Wind Farm/High Winds (Harlock Repowering),11.5,Wind,4177,,,,Baywind Co-op & Energy4All & Belltown Power,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.2091,-3.1476,UK Renewable Energy Planning Database
GBR0004047,Church Hill,,Church Hill,16.0,Wind,4047,,,,Energia Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.654,-7.7128,UK Renewable Energy Planning Database
GBR0004175,Woolley Hill,Woolley Hill,Woolley Hill Wind Farm,10.0,Wind,4175,,,,Aviva,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.3398,-0.308,UK Renewable Energy Planning Database
GBR0004174,Heysham South Wind Farm,,Heysham South Wind Farm,7.5,Wind,4174,,,,Banks Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.0342,-2.865,UK Renewable Energy Planning Database
GBR0001938,Wraysbury Landfill,,Wraysbury Landfill,4.8,Solar,1938,,,,Sirius Solar Building,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.4478,-0.5433,UK Renewable Energy Planning Database
GBR0004170,Hill of Skilmafilly Cloffrickford (Denmore) Wind Farm,,Hill of Skilmafilly Cloffrickford (Denmore) Wind Farm,6.9,Wind,4170,,,,SAC Environment And Design,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.4535,-2.1647,UK Renewable Energy Planning Database
GBR0003772,Cour Wind Farm,,Cour Wind Farm,20.5,Wind,3772,,,,Octopus Investments/Blue Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.6807,-5.4849,UK Renewable Energy Planning Database
GBR0001930,Errol Estate,,Errol Estate,13.0,Solar,1930,,,,Elgin Energy EsCo,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.3677,-3.2771,UK Renewable Energy Planning Database
GBR0001931,Grange Farm,,Grange Farm,6.0,Solar,1931,,,,INRG Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.7131,-1.26,UK Renewable Energy Planning Database
GBR0004179,Quixwood Moor,,Quixwood Moor,29.9,Wind,4179,,,,NTR PLC,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.8674,-2.3527,UK Renewable Energy Planning Database
GBR0004178,Clyde Wind Farm Extension (Clyde 2),,Clyde Wind Farm Extension (Clyde 2),172.8,Wind,4178,,,,Scottish and Southern Energy (SSE)/ GIB,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.5041,-3.5479,UK Renewable Energy Planning Database
GBR0004370,GlaxoSmithKline Wind Project (Turbine 4),,GlaxoSmithKline Wind Project (Turbine 4),2.5,Wind,4370,,,,GlaxoSmithKline,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.5929,-4.6182,UK Renewable Energy Planning Database
GBR0004373,Goole Fields,Goole Fields,Goole Fields,33.0,Wind,4373,,61179,,RWE npower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.6659,-0.8893,UK Renewable Energy Planning Database
GBR0003179,The Haven,,The Haven,1.2,Wind,3179,,,,Mr. Bowles,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.129,-2.3184,UK Renewable Energy Planning Database
GBR0004374,Greenvale AP Wind Turbine - resubmission,,Greenvale AP Wind Turbine - resubmission,1.5,Wind,4374,,,,Greenvale AP,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5207,-0.0046,UK Renewable Energy Planning Database
GBR1000461,Tongland,Tongland,,33.0,Hydro,,,45833,,Scottish Power: Hydro schemes - Galloway,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,55.0736,-4.1408,CARMA
GBR0003172,Moel Maelogen A Phase 2,,Moel Maelogen A Phase 2,11.7,Wind,3172,,,,John Laing Environmental,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.1363,-3.725,UK Renewable Energy Planning Database
GBR0003171,Caton Moor Windfarm Repowering,,Caton Moor Windfarm Repowering,16.0,Wind,3171,,,,Hainsford Energy Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.0698,-2.654,UK Renewable Energy Planning Database
GBR0003177,Scout Moor,Scout Moor,Scout Moor Windfarm,65.0,Wind,3177,,40283,,Munich Re (previously Peel),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.669,-2.2679,UK Renewable Energy Planning Database
GBR0000186,Speyside Biomass CHP Plant,,Speyside Biomass CHP Plant,12.5,Biomass,186,,,,Speyside Renewable Energy Partnership Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.4947,-3.2089,UK Renewable Energy Planning Database
GBR0000185,Snetterton Biomass Plant,,Snetterton Biomass Plant,44.2,Biomass,185,,,,Burmeister & Wain Scandinavian Contractor A/S (BWSC),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.4791,0.9544,UK Renewable Energy Planning Database
GBR0000182,Northampton General Hospital,,Northampton General Hospital,1.9,Biomass,182,,,,Northampton General Hospital,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2365,-0.8819,UK Renewable Energy Planning Database
GBR0004193,Mynydd Brombil,Mynydd Brombil,Mynydd Brombil Wind Farm,8.0,Wind,4193,,,,REG Windpower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.583,-3.7457,UK Renewable Energy Planning Database
GBR0004194,Mynydd Portref Wind Farm extension,,Mynydd Portref Wind Farm extension,12.0,Wind,4194,,,,REG Windpower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5604,-3.4496,UK Renewable Energy Planning Database
GBR0004196,Longlands Lane,,Longlands Lane,1.5,Wind,4196,,,,Renewable Energy Systems Ltd (RES),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5633,-3.7479,UK Renewable Energy Planning Database
GBR0000628,Highfields South Landfill Gas,,Highfields South Landfill Gas,1.0,Waste,628,,,,Npower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6234,-1.9363,UK Renewable Energy Planning Database
GBR0001850,Lower Basset Down Farm,,Lower Basset Down Farm,10.5,Solar,1850,,,,INRG Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5245,-1.7914,UK Renewable Energy Planning Database
GBR0000670,PG2 Bolam Power Generator (Extension),,PG2 Bolam Power Generator (Extension),1.1,Waste,670,,,,CLP and Briagas,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.6027,-1.7059,UK Renewable Energy Planning Database
GBR0000671,Garlaff Landfill (Extension),,Garlaff Landfill (Extension),3.0,Waste,671,,,,Garlaff Energy Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.4297,-4.3041,UK Renewable Energy Planning Database
GBR0000672,Milton Landfill Site,,Milton Landfill Site,2.0,Waste,672,,,,Waste Recycling Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2406,0.1561,UK Renewable Energy Planning Database
GBR0000673,Risley Sets 13 & 14,,Risley Sets 13 & 14,2.1,Waste,673,,,,Biffa,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.4354,-2.5057,UK Renewable Energy Planning Database
GBR0000674,Path Head,,Path Head,1.0,Waste,674,,,,SITA UK,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.9648,-1.7281,UK Renewable Energy Planning Database
GBR0000675,Oatslie Landfill Gas,,Oatslie Landfill Gas,2.0,Waste,675,,,,Waste Recycling Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.8556,-3.1645,UK Renewable Energy Planning Database
GBR0005824,Widehurst Farm,,Widehurst Farm,5.0,Solar,5824,,,,Wirsol (formerly Susenco),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.1593,0.5089,UK Renewable Energy Planning Database
GBR0000678,Weston Landfill Site,,Weston Landfill Site,2.0,Waste,678,,,,Vivid Waste Management,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2244,-1.0194,UK Renewable Energy Planning Database
GBR0001435,Tredown Solar Farm,,Tredown Solar Farm,1.2,Solar,1435,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.6102,-4.2707,UK Renewable Energy Planning Database
GBR0005828,Screwfix Direct,,Screwfix Direct,2.5,Solar,5828,,,,Kingfisher Scottish Limited Partnership,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9752,-2.171,UK Renewable Energy Planning Database
GBR0001717,Chediston Hall Solar Park,,Chediston Hall Solar Park,12.3,Solar,1717,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.3522,1.4737,UK Renewable Energy Planning Database
GBR2000443,Fawley (Langley),Fawley (Langley),,4.99968,Solar,,,,,,None,,,None,None,
GBR2000442,Fareham,Fareham,,20.508,Solar,,,,,,None,,,None,None,
GBR0000072,Land at Grange Farm,,Land at Grange Farm,1.1,Biomass,72,,,,Lockwood Estates,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3361,-0.5363,UK Renewable Energy Planning Database
GBR0000623,Roxby Gas to Energy,,Roxby Gas to Energy,8.5,Waste,623,,,,Biffa,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.6416,-0.625,UK Renewable Energy Planning Database
GBR0004517,Minsca,Minsca,Minsca,36.8,Wind,4517,,28613,,Airtricity,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.1221,-3.3529,UK Renewable Energy Planning Database
GBR0004511,Jacksbank Wind Farm (Glenbervie),,Jacksbank Wind Farm (Glenbervie),6.8,Wind,4511,,,,East Coast Viners,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.9399,-2.3866,UK Renewable Energy Planning Database
GBR0004513,New Albion Wind Farm,,New Albion Wind Farm,14.4,Wind,4513,,,,John Laing Environmental Assets Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.4502,-0.7554,UK Renewable Energy Planning Database
GBR0000622,Soothills Landfill,,Soothills Landfill,1.0,Waste,622,,,,ONYX LANDFILL LTD,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.718,-1.5999,UK Renewable Energy Planning Database
GBR0000078,Elean,Elean,Elean Business Park Biomass Plant,38.0,Biomass,78,,,,European Development Corporation,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.3979,0.1297,UK Renewable Energy Planning Database
GBR0004519,Wether Hill,Wether Hill,Wether Hill,18.2,Wind,4519,,49470,,Scottish Power/CRE Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.2231,-4.0452,UK Renewable Energy Planning Database
