FacilityReportID,PollutantReleaseAndTransferReportID,FacilityID,NationalID,ParentCompanyName,FacilityName,StreetName,BuildingNumber,City,PostalCode,CountryCode,CountryName,Lat,Long,RBDGeoCode,RBDGeoName,NUTSRegionGeoCode,NUTSRegionGeoName,RBDSourceCode,RBDSourceName,NUTSRegionSourceCode,NUTSRegionSourceName,NACEMainEconomicActivityCode,NACEMainEconomicActivityName,MainEconomicActivityNameSource,CompetentAuthorityName,CompetentAuthorityAddressStreetName,CompetentAuthorityAddressBuildingNumber,CompetentAuthorityAddressCity,CompetentAuthorityAddressPostalCode,CompetentAuthorityAddressCountryCode,CompetentAuthorityAddressCountryName,CompetentAuthorityTelephoneCommunication,CompetentAuthorityFaxCommunication,CompetentAuthorityEmailCommunication,CompetentAuthorityContactPersonName,ProductionVolumeProductName,ProductionVolumeQuantity,ProductionVolumeUnitCode,ProductionVolumeUnitName,TotalIPPCInstallationQuantity,OperatingHours,TotalEmployeeQuantity,WebsiteCommunication,PublicInformation,ConfidentialIndicator,ConfidentialityReasonCode,ConfidentialityReasonName,ProtectVoluntaryData,RemarkText,MainIASectorCode,MainIASectorName,MainIAActivityCode,MainIAActivityName,MainIASubActivityCode,MainIASubActivityName
356,3,15092,W080,ELECTRABEL CENTRALE,ELECTRABEL CENTRALE D'AMERCOEUR,"RUE CHAUW A ROC 6 , ROUX",,,6044,BE,Belgium,50.433,4.4,BE_Meuse_RW,Meuse in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
357,3,15093,W081,ELECTRABEL CENTRALE,ELECTRABEL CENTRALE DES AWIRS,"QUAI DU HALAGE 47 , FLEMALLE-HAUTE",,,4400,BE,Belgium,50.583,5.416,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
358,3,15094,W082,ELECTRABEL CENTRALE,ELECTRABEL CENTRALE DE BAUDOUR/SAINT-GHISLAIN,"RUE DE HAUTRAGE 87 , SAINT-GHISLAIN",,,7331,BE,Belgium,50.466,3.833,BE_Escaut_RW,Scheldt in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
359,3,15095,W083,ELECTRABEL CENTRALE,ELECTRABEL CENTRALE DE MONCEAU,"GUE D'HAMEAU , MONCEAU-SUR-MONCEAU",,,6031,BE,Belgium,50.4,4.383,BE_Meuse_RW,Meuse in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
360,3,15096,W084,ELECTRABEL CENTRALE,ELECTRABEL CENTRALE DE VERVIERS,"RUE BIOLLEY 35 , VERVIERS",,,4800,BE,Belgium,50.6,5.87,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
364,3,15100,W088,SPE SUD,SPE-SUD : centrale TGV de SERAING,"rue Pont du Val 1 , SERAING",,,4100,BE,Belgium,50.6037,5.4904,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
365,3,15101,W089,COCKERILL SAMBRE SA,COCKERILL SAMBRE sa - Centrale d'Žnergie d'OugrŽe,", SERAING",,,4100,BE,Belgium,50.6038,5.5504,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:27.10,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
366,3,15102,W090,COCKERILL SAMBRE SA,COCKERILL SAMBRE - Centrale d'Žnergie de Marchienne,", MARCINELLE-MARCHIENNE",,,6030,BE,Belgium,50.4134,4.4115,BE_Meuse_RW,Meuse in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:27.10,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
376,3,15112,W101,ELECTRABEL SA,ELECTRABEL CENTRALE DE JEMEPPE-SUR-SAMBRE,"rue SOLVAY , JEMEPPE-SUR-SAMBRE",,,5190,BE,Belgium,50.45,4.666,BE_Meuse_RW,Meuse in Wallonia,BE35,Namur,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
377,3,15113,W102,SPE SUD,SPE-SUD : centrale d'ANGLEUR,"rue Defechereux 43 , ANGLEUR",,,4031,BE,Belgium,50.6184,5.5817,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262049,323,14559,vl00057155000610,ANTWERPSE WATERWERKEN,ANTWERPSE WATERWERKEN,Mechelsesteenweg 64,,,2018,BE,Belgium,51.217802,4.554817,BESchelde_VL,Scheldt in Flanders,BE21,Antwerpen,UNKNOWN,N/A,,,NACE_1.1:41.00,"Collection, purification and distribution of water","Collection, purification and distribution of water",Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262062,323,14579,vl00095623000124,FLUXYS,FLUXYS (COMPRESSIESTATION WEELDE),Kastanjedreef 1,,,2381,BE,Belgium,51.413593,5.073031,BEMaas_VL,Meuse in Flanders,BE21,Antwerpen,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262063,323,14580,vl00095623000427,FLUXYS,FLUXYS (AARDGASOPSLAGSTATION LOENHOUT),Vorssingersweg,,,2990,BE,Belgium,51.379273,4.699087,BEMaas_VL,Meuse in Flanders,BE21,Antwerpen,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262117,323,14649,vl00296212000158,FLUXYS LNG,FLUXYS LNG,Henri Victor Wolvensstraat 3,,,8380,BE,Belgium,51.347218,3.220539,BESchelde_VL,Scheldt in Flanders,BE25,West Flanders,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262131,323,14666,vl00383680000118,TIENSE SUIKERRAFFINADERIJ,TIENSE SUIKERRAFFINADERIJ,Aandorenstraat 1,,,3300,BE,Belgium,50.794086,4.936095,BESchelde_VL,Scheldt in Flanders,BE24,Flemish Brabant,UNKNOWN,N/A,,,NACE_1.1:15.83,Manufacture of sugar,Manufacture of sugar,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262178,323,14719,vl01747518000183,ISERA AND SCALDIS SUGAR,ISERA AND SCALDIS SUGAR,Opperstraat 108,,,9180,BE,Belgium,51.172178,3.925505,BESchelde_VL,Scheldt in Flanders,BE23,East Flanders,UNKNOWN,N/A,,,NACE_1.1:15.83,Manufacture of sugar,Manufacture of sugar,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262208,323,14749,vl01764822000137,SPE,SPE,Vaarnewijkstraat 20,,,8530,BE,Belgium,50.862549,3.303405,BESchelde_VL,Scheldt in Flanders,BE25,West Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262209,323,14750,vl01764822000238,SPE,SPE,Buitenring-Wondelgem 10,,,9000,BE,Belgium,51.099273,3.712048,BESchelde_VL,Scheldt in Flanders,BE23,East Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262210,323,14751,vl01764822000339,SPE,SPE ZONE NOORD,Ham 68,,,9000,BE,Belgium,51.054409,3.72694,BESchelde_VL,Scheldt in Flanders,BE23,East Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262211,323,14752,vl01764822000440,SPE,SPE,Prins Albertlaan 12,,,8870,BE,Belgium,50.915534,3.202651,BESchelde_VL,Scheldt in Flanders,BE25,West Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262246,323,14790,vl01849451000255,SURFACE TREATMENT COMPANY,SURFACE TREATMENT COMPANY,Industriezone Schurhovenveld 4077,,,3800,BE,Belgium,50.811389,5.207222,BESchelde_VL,Scheldt in Flanders,BE22,Limburg,UNKNOWN,N/A,,,NACE_1.1:28.51,Treatment and coating of metals,Treatment and coating of metals,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262276,323,14827,vl01853961000505,ELECTRABEL,ELECTRABEL CENTRALE VILVOORDE,Jan Frans Willemsstraat 200,,,1800,BE,Belgium,50.939287,4.411435,BESchelde_VL,Scheldt in Flanders,BE24,Flemish Brabant,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262277,323,14828,vl01853961001010,ELECTRABEL,ELECTRABEL CENTRALE RUIEN,Herpelgem 18,,,9690,BE,Belgium,50.783072,3.47538,BESchelde_VL,Scheldt in Flanders,BE25,West Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262278,323,14829,vl01853961001111,ELECTRABEL,ELECTRABEL CENTRALE DROGENBOS,De Bruyckerweg 1,,,1620,BE,Belgium,50.804432,4.297818,BESchelde_VL,Scheldt in Flanders,BE24,Flemish Brabant,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262279,323,14830,vl01853961001515,ELECTRABEL,Electrabel Centrale Langerlo,Swinnenwijerweg 30,,,3600,BE,Belgium,50.934049,5.478404,BESchelde_VL,Scheldt in Flanders,BE22,Limburg,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262280,323,14831,vl01853961001616,ELECTRABEL,ELECTRABEL - BAYER,Scheldelaan 420,,,2040,BE,Belgium,51.289842,4.31142,BESchelde_VL,Scheldt in Flanders,BE23,East Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262281,323,14832,vl01853961001717,ELECTRABEL,ELECTRABEL CENTRALE MOL,Lichtstraat 55,,,2400,BE,Belgium,51.215779,5.084353,BESchelde_VL,Scheldt in Flanders,BE21,Antwerpen,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262282,323,14833,vl01853961001919,ELECTRABEL,ELECTRABEL CENTRALE RODENHUIZE,Rodenhuizekaai 3,,,9042,BE,Belgium,51.126542,3.768805,BESchelde_VL,Scheldt in Flanders,BE23,East Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262283,323,14834,vl01853961002222,ELECTRABEL,ELECTRABEL CENTRALE HERDERSBRUG,Pathoekeweg 300,,,8000,BE,Belgium,51.257209,3.20843,BESchelde_VL,Scheldt in Flanders,BE25,West Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262284,323,14835,vl01853961002424,ELECTRABEL,ELECTRABEL CENTRALE LANGERBRUGGE,Langerbruggekaai 3,,,9000,BE,Belgium,51.108416,3.740479,BESchelde_VL,Scheldt in Flanders,BE23,East Flanders,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262285,323,14836,vl01853961011518,ELECTRABEL,ELECTRABEL CENTRALE KALLO,Kapeldijkstraat 40,,,9120,BE,Belgium,51.253872,4.282817,BESchelde_VL,Scheldt in Flanders,BE23,East Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262286,323,14837,vl01853961011720,ELECTRABEL,ELECTRABEL NUCLEAIRE PRODUCTIEZONE DOEL,Scheldemolenstraat Z/N,,,9130,BE,Belgium,51.325123,4.257771,BESchelde_VL,Scheldt in Flanders,BE23,East Flanders,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262294,323,14843,vl01854582000161,SYNDICAAT MACHIENSTEEN II,SYNDICAAT MACHIENSTEEN II,Nieuwstraat 44,,,2840,BE,Belgium,51.074127,4.397291,BESchelde_VL,Scheldt in Flanders,BE21,Antwerpen,UNKNOWN,N/A,,,NACE_1.1:26.40,"Manufacture of bricks, tiles and& construction products, in baked clay","Manufacture of bricks, tiles and& construction products, in baked clay",Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262497,323,15079,W064,CATERPILLAR INC.,CATERPILLAR BELGIUM S.A.,"AVENUE DES ETATS-UNIS 1, GOSSELIES",,,6041,BE,Belgium,50.483,4.45,BE_Meuse_RW,Meuse in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:29.22,Manufacture of lifting and handling equipment,Manufacture of lifting and handling equipment,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262498,323,15082,W068,SUDZUCKER SA,RAFFINERIE NOTRE DAME SA ORAFTI,"RUE LOUIS MARECHAL 1, OREYE",,,4360,BE,Belgium,50.73,5.35,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:15.83,Manufacture of sugar,Manufacture of sugar,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262506,323,15092,W080,ELECTRABEL,ELECTRABEL - CENTRALE D'AMERCOEUR,"RUE CHAUW A ROC 6, ROUX",,,6044,BE,Belgium,50.433,4.4,BE_Meuse_RW,Meuse in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262507,323,15093,W081,ELECTRABEL,ELECTRABEL - CENTRALE DES AWIRS,"QUAI DU HALAGE 49, FLEMALLE-HAUTE",,,4400,BE,Belgium,50.583,5.416,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262508,323,15094,W082,ELECTRABEL,ELECTRABEL - CENTRALE BAUDOUR/ST GHISLAIN,"RUE DE HAUTRAGE 87, BAUDOUR",,,7331,BE,Belgium,50.466,3.833,BE_Escaut_RW,Scheldt in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262509,323,15095,W083,ELECTRABEL,ELECTRABEL - CENTRALE DE MONCEAU,"GUE D'HAMEAU , MONCEAU-SUR-SAMBRE",,,6031,BE,Belgium,50.4,4.383,BE_Meuse_RW,Meuse in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262510,323,15100,W088,S.P.E. SA,SPE - CENTRALE DE SERAING,"RUE DU PONT DU VAL 1, SERAING",,,4100,BE,Belgium,50.6037,5.4904,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262511,323,15101,W089,ARCELOR,COCKERILL SAMBRE SA - CENTRALE D'ENERGIES,"PLACE DES HAUTS FOURNEAUX , OUGREE",,,4102,BE,Belgium,50.6038,5.5504,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:27.10,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262512,323,15102,W090,CARSID,CARSID (CENTRALE D'ENERGIE),"ROUTE DE MONS , MARCHIENNE-AU-PONT",,,6030,BE,Belgium,50.4134,4.4115,BE_Meuse_RW,Meuse in Wallonia,BE32,Hainaut,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262519,323,15112,W101,ELECTRABEL,ELECTRABEL - COGENERATION SOLVAY,"RUE ERNEST SOLVAY , JEMEPPE-SUR-SAMBRE",,,5190,BE,Belgium,50.45,4.666,BE_Meuse_RW,Meuse in Wallonia,BE35,Namur,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
262520,323,15113,W102,S.P.E. SA,SPE - CENTRALE D'ANGLEUR,"RUE HENRI DEFECHEREUX 43, ANGLEUR (LIEGE)",,,4031,BE,Belgium,50.6184,5.5817,BE_Meuse_RW,Meuse in Wallonia,BE33,Lige,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,BE,Belgium,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5655,5,5262,1,Electricity Authority of Cyprus,Moni Power Station,Moni area,,Limassol,,CY,Cyprus,34.715278,33.182222,CY001,Cyprus,CY00,Kypros / Kibris,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,CY,Cyprus,0,0,,,,720,UNKNOWN,N/A,,8760,208,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5666,5,7447,2,Electricity Authority of Cyprus,Dhekelia Power Station,Dhekelia Area,,Larnaca,,CY,Cyprus,34.982778,33.7475,CY001,Cyprus,CY00,Kypros / Kibris,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,CY,Cyprus,0,0,,,,1230,UNKNOWN,N/A,,8760,213,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5677,5,8584,3,Electricity Authority of Cyprus,Vassilikos Power Station,Vassilikos Area,,Larnaca,,CY,Cyprus,34.7325,33.288055,CY001,Cyprus,CY00,Kypros / Kibris,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,CY,Cyprus,0,0,,,,930,UNKNOWN,N/A,,8760,136,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
10800,6,6449,12b1081cc6efefc2bc6639a1f073b94d_d2e130,"Franti_kol‡zesk‡ v_topna, s.r.o.","Franti_kol‡zesk‡ v_topna, s.r.o.",Konen‡ 10,,Franti_kovy L‡zn,35101,CZ,Czech Republic,50.1274359,12.35376021,CZ_RB_5000,Elbe,CZ04,North-West,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,CZ,Czech Republic,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
10802,6,6654,1387690fd03931cd95440e4fcdb21065_d2e1287,"MoravskoslezskŽ cukrovary, a.s.","MoravskoslezskŽ cukrovary, a.s. z‡vod Hru_ovany nad Jevi_ovkou",Cukrovarsk‡ 657,,Hru_ovany nad Jevi_ovkou,671 07,CZ,Czech Republic,48.81197066,16.40573183,CZ_RB_1000,Danube,CZ06,South-East,UNKNOWN,N/A,,,NACE_1.1:15.83,Manufacture of sugar,Manufacture of sugar,Not transferred from EPER,,,,,CZ,Czech Republic,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
